Age,State_of_Origin,Gender,NIN_Linkage_Count,Login_Frequency,Geographic_Velocity,Device_Reputation_Score,Sector_Conflict_Flag,Failed_Auth_Attempts,Access_Hour,BVN_Status,NHIA_Status,JAMB_Status,FRSC_Status,Voter_ID_Status,Age_Consistency_Score,Name_Mismatch_Flag,Sector_Access_Frequency,Anomaly_Flag
47,20,1,4,3,59.4138,0.6672,0,0,22,1,1,0,1,1,0.7602,0,1,0
37,1,0,3,4,59.4425,0.737,0,1,21,1,1,0,0,1,0.7616,0,4,0
54,18,0,4,1,47.546,0.7647,0,1,8,1,1,0,1,1,0.9074,0,7,0
26,12,0,5,4,58.2847,0.9896,0,2,6,1,1,1,1,1,0.8619,0,1,0
25,31,0,4,3,3.3263,0.6418,0,1,18,1,1,1,1,0,0.9817,0,4,0
63,34,0,3,2,22.9829,0.9253,0,1,8,1,1,0,0,1,0.9928,0,11,0
33,20,1,5,5,23.33,0.7361,0,0,15,1,1,1,1,1,0.804,0,7,0
30,12,1,4,4,59.696,0.6603,0,2,12,1,1,1,0,1,0.963,0,4,0
25,36,0,4,2,7.4604,0.5615,0,0,10,1,0,1,1,1,0.757,0,12,0
35,6,0,4,5,34.265,0.5555,0,1,22,1,1,1,0,1,0.839,0,12,0
34,17,0,3,3,61.1285,0.7611,0,2,10,1,0,1,0,1,0.9452,0,2,0
55,3,0,4,2,15.6545,0.9089,0,1,12,1,1,0,1,1,0.8448,0,7,0
22,34,1,4,4,75.674,0.5743,0,0,22,1,0,1,1,1,0.8702,0,13,0
67,3,1,2,4,61.7501,0.6938,0,1,8,1,0,0,1,0,0.9614,0,15,0
33,5,0,5,3,31.8515,0.5695,0,0,12,1,1,1,1,1,0.8504,0,15,0
19,36,1,1,2,48.765,0.5708,0,1,7,0,0,1,0,0,0.9299,0,13,0
19,35,0,4,4,41.5612,0.8418,0,1,18,1,1,1,0,1,0.8407,0,14,0
26,7,1,3,2,44.9635,0.8878,0,2,21,0,0,1,1,1,0.9921,0,11,0
41,21,0,3,3,40.7677,0.8449,0,2,7,1,0,0,1,1,0.8903,0,13,0
57,33,0,3,4,0.8568,0.9328,0,2,15,1,0,1,0,1,0.7987,0,13,0
52,2,0,2,1,14.2764,0.7319,0,0,22,1,0,0,0,1,0.798,0,6,0
41,13,1,5,3,24.3032,0.6987,0,0,20,1,1,1,1,1,0.8942,0,5,0
61,3,0,4,1,29.4835,0.9798,0,1,21,1,1,1,1,0,0.9848,0,14,0
80,23,0,2,3,74.6682,0.9401,0,1,14,1,1,0,0,0,0.9386,0,2,0
71,10,1,3,10,1497.0226,0.3292,1,0,3,0,1,0,1,1,0.586,0,9,1
29,25,0,3,1,70.8719,0.6096,0,0,7,1,0,1,0,1,0.8258,0,1,0
46,22,1,5,2,54.4094,0.7926,0,1,18,1,1,1,1,1,0.7642,0,15,0
80,2,0,4,2,76.2262,0.9519,0,2,12,1,1,0,1,1,0.8687,0,4,0
75,4,0,1,3,16.8348,0.6297,0,2,13,0,0,0,0,1,0.9338,0,13,0
80,4,1,4,4,41.6691,0.6707,0,0,21,1,1,0,1,1,0.8403,0,9,0
66,4,0,2,1,25.5174,0.6568,0,2,14,0,1,0,0,1,0.9962,0,15,0
49,30,0,4,7,39.7418,0.8107,1,2,23,1,1,0,1,1,0.1943,1,4,1
63,33,1,1,2,79.2378,0.8055,0,1,10,1,0,0,0,0,0.9893,0,8,0
42,28,0,4,4,41.0117,0.8752,0,1,21,1,1,0,1,1,0.9744,0,12,0
44,28,1,4,6,1493.392,0.0095,1,7,17,1,1,0,1,1,0.1767,1,5,1
79,0,0,2,4,43.5726,0.8128,0,0,18,1,0,0,1,0,0.9242,0,13,0
63,15,1,3,2,55.5639,0.7278,0,1,15,1,0,0,1,1,0.9303,0,12,0
46,8,1,2,5,27.7441,0.9015,0,0,7,1,1,0,0,0,0.856,0,8,0
60,9,0,3,1,10.3056,0.8029,0,1,8,1,0,1,1,0,0.934,0,12,0
80,13,1,3,3,69.6913,0.6241,0,0,21,1,1,0,1,0,0.9767,0,2,0
75,36,0,3,4,67.0128,0.9005,0,1,6,1,0,0,1,1,0.7905,0,10,0
75,16,1,2,3,1.1724,0.7808,0,1,11,1,0,0,0,1,0.7854,0,12,0
52,28,0,3,2,61.4092,0.9365,0,1,21,1,0,0,1,1,0.8119,0,11,0
75,14,0,2,4,48.5766,0.8204,0,1,18,1,0,0,0,1,0.7876,0,10,0
44,3,1,4,1,4.6268,0.8262,0,2,20,1,1,0,1,1,0.7585,0,11,0
28,35,1,4,1,56.9077,0.8978,0,2,11,1,1,1,0,1,0.8034,0,13,0
48,21,0,3,1,19.1365,0.6152,0,1,12,1,0,0,1,1,0.8962,0,2,0
29,14,0,4,5,42.2001,0.6414,0,1,9,1,1,1,0,1,0.8929,0,14,0
53,25,1,3,3,42.9237,0.7104,0,1,18,1,1,0,0,1,0.8909,0,3,0
20,31,0,3,3,32.5336,0.8312,0,0,15,1,0,1,0,1,0.8974,0,8,0
67,26,0,2,5,62.3459,0.8787,0,0,14,1,0,0,0,1,0.8955,0,15,0
78,20,1,4,3,73.1202,0.6314,0,1,15,1,1,0,1,1,0.9213,0,10,0
51,32,1,2,3,79.7716,0.5943,0,2,6,0,0,0,1,1,0.9003,0,14,0
38,12,1,4,15,63.833,0.1259,0,14,14,1,1,0,1,1,0.7134,0,25,1
24,12,0,4,4,9.1331,0.915,0,1,16,1,1,0,1,1,0.8615,0,1,0
79,4,1,4,3,63.3598,0.9427,0,2,16,1,1,0,1,1,0.9613,0,15,0
32,7,0,5,4,66.0248,0.8639,0,0,22,1,1,1,1,1,0.9603,0,7,0
60,13,0,3,4,19.8754,0.8605,0,2,18,1,0,0,1,1,0.7936,0,6,0
58,13,1,4,1,57.2979,0.8671,0,0,16,1,1,0,1,1,0.8642,0,15,0
50,28,1,3,3,69.0711,0.5754,0,1,16,1,1,0,0,1,0.7628,0,13,0
60,3,0,5,4,25.0147,0.9657,0,2,17,1,1,1,1,1,0.7825,0,6,0
68,9,0,2,3,32.4698,0.9399,0,1,16,1,0,0,0,1,0.8574,0,12,0
72,22,1,4,3,5.4599,0.794,0,2,16,1,1,0,1,1,0.8421,0,14,0
55,17,1,4,4,23.7564,0.7422,0,2,21,1,1,0,1,1,0.7707,0,9,0
68,5,1,1,1,65.119,0.6363,0,2,13,0,0,0,1,0,0.7914,0,4,0
45,10,0,3,5,15.9005,0.9889,0,0,21,0,1,1,1,0,0.9912,0,9,0
60,28,0,2,1,57.1508,0.7861,0,1,6,0,0,0,1,1,0.9356,0,2,0
44,15,0,3,1,71.1063,0.9635,0,0,9,1,1,0,1,0,0.942,0,8,0
24,19,1,4,5,42.4864,0.9828,0,0,8,0,1,1,1,1,0.9771,0,6,0
18,2,0,3,3,0.4305,0.6734,0,2,15,1,0,1,0,1,0.9786,0,3,0
28,26,0,4,4,68.2379,0.8058,0,2,16,1,0,1,1,1,0.796,0,6,0
78,27,0,2,3,2.5983,0.7943,0,0,8,1,1,0,0,0,0.916,0,8,0
41,16,1,3,3,39.3206,0.5876,0,1,14,1,1,0,0,1,0.8638,0,7,0
80,5,1,3,4,65.4322,0.8699,0,0,15,1,0,0,1,1,0.7837,0,11,0
72,24,0,5,5,1.7499,0.8869,0,1,11,1,1,1,1,1,0.9776,0,5,0
33,13,1,3,4,37.9536,0.707,0,0,14,1,0,1,1,0,0.7795,0,3,0
18,4,1,3,1,58.7695,0.6201,0,0,17,1,0,1,0,1,0.9116,0,4,0
71,10,0,5,3,27.4154,0.5821,0,0,19,1,1,1,1,1,0.8372,0,15,0
42,24,1,4,1,61.1483,0.9075,0,0,10,1,1,0,1,1,0.843,0,14,0
51,18,1,2,3,72.5555,0.6906,0,1,17,1,1,0,0,0,0.7576,0,15,0
54,32,1,3,4,55.7947,0.6965,0,1,8,1,0,0,1,1,0.9124,0,5,0
38,20,1,3,1,21.248,0.5631,0,0,6,0,1,1,0,1,0.8985,0,6,0
19,20,0,4,2,40.21,0.9183,0,2,18,1,1,1,0,1,0.9585,0,10,0
66,18,1,2,5,13.4481,0.7079,0,1,12,1,1,0,0,0,0.9426,0,15,0
58,15,1,3,1,78.5487,0.8845,0,0,15,1,1,0,0,1,0.8472,0,2,0
80,7,1,4,3,0.5344,0.8262,0,0,20,1,1,0,1,1,0.9731,0,8,0
19,18,1,4,5,18.7678,0.6647,0,2,15,1,1,1,0,1,0.9302,0,7,0
58,1,0,5,5,83.6997,0.1063,0,5,2,1,1,1,1,1,0.6389,0,15,1
48,8,0,4,4,14.5205,0.8792,0,2,14,1,1,0,1,1,0.8216,0,3,0
20,31,1,4,3,7.3269,0.5663,0,2,6,1,0,1,1,1,0.983,0,14,0
69,10,1,2,2,13.7979,0.659,0,2,18,1,1,0,0,0,0.7581,0,1,0
47,22,1,2,1,9.0963,0.7914,0,2,16,1,0,0,0,1,0.9613,0,6,0
46,32,1,3,2,59.542,0.7429,0,2,14,0,1,0,1,1,0.7915,0,13,0
60,22,1,3,1,40.5301,0.5839,0,0,6,1,0,0,1,1,0.9288,0,3,0
64,24,1,5,3,18.0869,0.9147,0,2,11,1,1,1,1,1,0.7747,0,4,0
23,11,1,5,5,76.8376,0.797,0,2,19,1,1,1,1,1,0.9454,0,13,0
76,7,0,3,4,27.977,0.8706,0,2,7,1,0,0,1,1,0.8533,0,11,0
62,25,0,3,1,26.9303,0.7763,0,1,18,1,0,0,1,1,0.775,0,15,0
34,18,0,4,3,15.0048,0.9148,0,1,19,1,1,1,0,1,0.8632,0,10,0
25,11,1,4,1,45.956,0.613,0,2,15,0,1,1,1,1,0.8745,0,3,0
25,22,0,4,1,29.8323,0.872,0,1,18,1,0,1,1,1,0.8938,0,13,0
47,12,1,2,5,53.7314,0.871,0,0,17,0,0,0,1,1,0.7519,0,13,0
60,11,0,3,5,21.1168,0.8263,0,0,7,1,0,0,1,1,0.9875,0,1,0
64,15,1,3,5,13.224,0.8868,0,1,10,1,1,0,1,0,0.7562,0,4,0
57,5,1,3,2,4.445,0.8259,0,0,7,1,1,0,1,0,0.9339,0,11,0
72,28,1,2,3,43.7567,0.9113,0,0,10,1,0,0,1,0,0.8638,0,8,0
53,20,0,5,4,8.6804,0.93,0,2,7,1,1,1,1,1,0.8256,0,12,0
33,15,0,3,1,16.5653,0.7795,0,2,18,1,0,1,1,0,0.9462,0,1,0
64,24,0,3,3,26.7342,0.8962,0,2,11,1,0,0,1,1,0.8206,0,13,0
67,12,0,4,3,58.5095,0.9836,0,0,13,1,1,1,1,0,0.8484,0,3,0
25,7,1,4,7,80.4747,0.185,0,5,1,1,0,1,1,1,0.8859,1,3,1
29,8,0,4,2,26.839,0.6675,0,0,8,1,1,0,1,1,0.8923,0,11,0
62,33,0,3,15,95.8183,0.3584,0,2,1,1,1,1,0,0,0.5016,0,32,1
29,2,1,4,3,31.5367,0.6262,0,1,11,1,0,1,1,1,0.902,0,1,0
30,17,0,4,4,18.1821,0.8822,0,0,16,1,0,1,1,1,0.8174,0,13,0
68,23,0,2,1,40.9004,0.6326,0,0,22,1,0,0,0,1,0.758,0,4,0
42,7,0,2,4,73.3607,0.9795,0,2,9,0,0,0,1,1,0.8312,0,9,0
25,1,0,4,4,25.4749,0.6003,0,0,9,1,1,0,1,1,0.9221,0,7,0
58,3,0,4,3,40.2861,0.973,0,1,21,1,1,0,1,1,0.8964,0,15,0
37,26,1,2,1,23.8845,0.5774,0,1,11,1,0,0,0,1,0.8459,0,15,0
38,29,0,4,3,44.1692,0.7784,0,0,15,1,1,0,1,1,0.8851,0,6,0
74,23,1,3,2,31.9935,0.8526,0,1,6,1,1,0,0,1,0.9201,0,3,0
56,21,0,3,4,14.8413,0.6447,0,0,14,1,0,0,1,1,0.8106,0,5,0
50,36,1,3,4,59.0539,0.949,0,2,6,0,1,0,1,1,0.8613,0,11,0
28,4,0,3,2,60.4498,0.6263,0,0,22,0,1,1,1,0,0.8731,0,7,0
18,12,0,3,3,2.1781,0.6638,0,1,17,1,0,1,0,1,0.9523,0,5,0
51,21,1,3,3,69.8189,0.8438,0,0,16,1,0,0,1,1,0.976,0,2,0
33,27,0,5,5,48.0429,0.6682,0,2,22,1,1,1,1,1,0.9758,0,1,0
56,2,1,3,1,17.0444,0.7949,0,0,18,1,1,0,0,1,0.9129,0,1,0
32,2,1,4,3,3.7615,0.5911,0,0,12,1,1,1,1,0,0.8987,0,14,0
52,13,1,4,10,931.8975,0.7998,1,3,4,1,1,0,1,1,0.4272,0,16,1
64,31,1,3,3,64.3399,0.8426,0,0,14,1,1,0,1,0,0.9934,0,12,0
40,31,0,3,3,6.9517,0.6153,0,2,7,1,0,0,1,1,0.7517,0,11,0
51,2,1,4,4,43.8747,0.0168,0,8,9,1,1,0,1,1,0.8473,1,14,1
38,5,1,4,1,25.6646,0.9957,0,0,14,1,1,0,1,1,0.7728,0,9,0
28,6,0,4,4,10.985,0.7068,0,2,16,1,1,1,0,1,0.8959,0,15,0
23,32,0,2,4,17.5141,0.8672,0,2,19,0,0,0,1,1,0.975,0,4,0
63,26,1,3,3,79.9179,0.8064,0,1,22,1,0,0,1,1,0.99,0,4,0
24,4,1,4,5,31.2064,0.7721,0,2,10,1,1,1,0,1,0.8823,0,6,0
45,35,1,5,4,0.2642,0.8432,0,0,19,1,1,1,1,1,0.8608,0,10,0
67,24,1,2,2,26.6352,0.6086,0,2,17,1,0,1,0,0,0.9507,0,11,0
61,2,1,3,4,15.7711,0.5911,0,2,21,1,1,0,0,1,0.8183,0,12,0
36,5,0,4,2,35.5035,0.6687,0,1,7,1,1,0,1,1,0.9585,0,10,0
69,26,1,2,1,6.0684,0.7139,0,1,8,1,0,0,0,1,0.9267,0,15,0
70,13,1,3,2,5.4408,0.8321,0,1,17,1,1,0,1,0,0.9746,0,9,0
59,7,0,4,1,75.108,0.8521,0,0,7,1,1,0,1,1,0.7983,0,9,0
29,2,1,5,2,32.4251,0.7892,0,0,12,1,1,1,1,1,0.9217,0,12,0
45,3,1,3,5,71.1131,0.6919,0,0,11,1,1,0,1,0,0.8621,0,5,0
41,21,0,4,3,63.5139,0.7346,0,2,17,1,0,1,1,1,0.7697,0,12,0
18,7,1,3,2,67.5259,0.8934,0,0,19,1,1,0,0,1,0.9858,0,8,0
46,22,1,2,1,8.4725,0.6971,0,2,17,0,1,0,1,0,0.8058,0,5,0
63,32,0,2,1,30.6837,0.858,0,0,20,1,0,0,0,1,0.8758,0,6,0
40,22,1,3,4,7.9648,0.835,0,2,9,1,0,0,1,1,0.8554,0,7,0
63,14,0,3,1,10.8463,0.6298,0,1,19,0,1,0,1,1,0.7844,0,10,0
74,18,1,2,3,44.0973,0.9645,0,2,15,0,0,1,0,1,0.9891,0,6,0
43,27,1,2,1,15.9151,0.5889,0,1,10,0,1,0,0,1,0.7868,0,14,0
62,19,0,3,3,49.6281,0.6975,0,0,8,1,1,0,0,1,0.9835,0,1,0
38,6,1,4,4,45.2417,0.8289,0,1,17,1,1,0,1,1,0.9145,0,13,0
27,10,1,3,4,27.9892,0.9268,0,0,6,1,0,1,0,1,0.9144,0,8,0
53,31,1,2,4,29.5273,0.7999,0,1,12,1,0,0,0,1,0.9003,0,13,0
20,8,1,3,2,52.9976,0.9745,0,2,21,1,1,1,0,0,0.8044,0,14,0
36,25,1,4,4,75.1153,0.7959,0,2,8,1,1,0,1,1,0.9847,0,15,0
66,0,0,2,1,54.0888,0.0622,0,6,10,1,0,0,0,1,0.4712,1,22,1
80,22,1,2,5,63.1982,0.5705,0,1,22,0,0,1,0,1,0.9889,0,8,0
30,30,0,4,1,30.9817,0.7091,0,2,9,1,1,1,1,0,0.959,0,9,0
70,20,0,1,5,67.3903,0.9166,0,0,8,1,0,0,0,0,0.7568,0,4,0
66,35,0,3,4,8.5191,0.8762,0,1,21,1,1,0,0,1,0.843,0,7,0
28,16,1,2,1,67.1427,0.5938,0,1,9,0,0,1,0,1,0.9055,0,5,0
27,26,0,5,4,64.2221,0.7193,0,1,6,1,1,1,1,1,0.9635,0,3,0
80,4,0,4,3,37.8565,0.8311,0,2,6,1,1,0,1,1,0.8737,0,13,0
77,7,0,4,2,79.6568,0.9874,0,0,8,1,1,0,1,1,0.9618,0,7,0
27,30,0,4,2,15.2638,0.7496,0,0,7,1,0,1,1,1,0.7524,0,12,0
34,8,0,4,3,35.6939,0.9548,0,1,7,1,0,1,1,1,0.82,0,3,0
37,12,1,5,5,11.106,0.9865,0,0,15,1,1,1,1,1,0.9925,0,2,0
56,25,0,3,5,24.4839,0.7153,0,2,12,0,1,0,1,1,0.81,0,3,0
80,26,1,3,1,21.3417,0.784,0,2,11,1,1,0,0,1,0.8737,0,3,0
32,32,1,2,5,25.9767,0.5716,0,1,11,0,1,0,1,0,0.8328,0,15,0
28,15,0,5,1,36.4146,0.6839,0,1,16,1,1,1,1,1,0.9559,0,14,0
40,12,0,3,1,16.9359,0.7962,0,0,6,0,1,0,1,1,0.8169,0,12,0
31,10,1,2,5,35.1636,0.9548,0,2,12,1,1,0,0,0,0.9073,0,14,0
25,14,0,4,2,31.5153,0.9522,0,1,10,1,1,1,0,1,0.8389,0,10,0
49,8,1,3,3,75.4224,0.7437,0,2,15,1,0,0,1,1,0.8336,0,13,0
74,17,0,3,4,62.3899,0.9628,0,0,13,1,0,0,1,1,0.8117,0,4,0
47,35,0,3,1,59.5132,0.728,0,1,17,1,0,0,1,1,0.7821,0,9,0
40,19,0,4,4,52.7461,0.5881,0,0,20,1,1,0,1,1,0.8581,0,14,0
39,33,1,3,3,25.4228,0.6461,0,0,12,1,1,0,1,0,0.9903,0,15,0
43,8,0,2,4,33.9647,0.7281,0,1,21,1,0,0,0,1,0.9044,0,9,0
19,11,0,3,2,14.3317,0.5717,0,2,14,1,0,1,0,1,0.8815,0,1,0
31,7,1,4,2,66.2661,0.9192,0,2,6,1,1,0,1,1,0.7628,0,4,0
61,13,1,4,4,63.4948,0.6,0,1,12,1,1,0,1,1,0.8833,0,12,0
52,8,1,3,1,76.0119,0.718,0,0,18,1,1,0,1,0,0.9218,0,7,0
51,19,0,4,4,15.4764,0.62,0,0,18,1,1,0,1,1,0.8036,0,9,0
36,16,1,3,1,21.9916,0.9057,0,1,21,1,0,0,1,1,0.8571,0,5,0
36,36,0,2,5,7.2454,0.756,0,0,16,0,1,0,1,0,0.7857,0,3,0
35,6,1,3,5,8.4777,0.8756,0,1,14,1,1,0,0,1,0.8966,0,12,0
22,26,0,3,5,3.9884,0.857,0,0,14,1,1,1,0,0,0.9983,0,3,0
79,10,0,3,4,78.897,0.7628,0,2,10,1,1,0,0,1,0.9615,0,14,0
36,19,0,5,21,30.6936,0.125,0,14,15,1,1,1,1,1,0.5795,0,18,1
54,0,1,4,4,46.5937,0.7764,0,1,6,1,1,0,1,1,0.9927,0,9,0
20,15,0,5,2,50.5962,0.7121,0,1,18,1,1,1,1,1,0.8639,0,7,0
52,30,0,3,3,43.058,0.6676,0,2,19,1,0,0,1,1,0.9921,0,10,0
74,3,1,4,8,1640.9502,0.8435,1,3,13,1,1,0,1,1,0.863,0,15,1
51,6,0,3,1,44.6161,0.7823,0,2,7,1,0,1,0,1,0.7975,0,8,0
80,6,0,3,4,69.347,0.961,0,2,7,1,1,0,1,0,0.9014,0,9,0
48,10,0,2,1,68.4702,0.6262,0,0,17,1,1,0,0,0,0.9735,0,12,0
67,34,1,4,2,73.8835,0.9909,0,0,21,1,1,1,0,1,0.9127,0,12,0
46,10,1,3,5,16.146,0.7925,0,1,22,1,0,1,0,1,0.8093,0,3,0
36,12,0,3,1,9.2425,0.5875,0,1,6,1,1,0,0,1,0.7727,0,10,0
58,0,0,3,1,31.4791,0.8034,0,0,21,1,1,0,1,0,0.9355,0,8,0
52,28,1,3,1,69.0537,0.7629,0,0,13,1,0,0,1,1,0.8078,0,3,0
52,16,0,4,4,55.7361,0.7725,0,0,15,1,1,0,1,1,0.8394,0,11,0
65,13,1,4,1,67.0364,0.8708,0,0,12,1,1,0,1,1,0.757,0,8,0
62,11,1,2,3,18.8907,0.7765,0,0,19,1,0,0,0,1,0.8933,0,13,0
31,12,0,3,4,68.3079,0.9131,0,1,16,1,0,1,0,1,0.8338,0,12,0
60,9,0,4,3,29.6755,0.9924,0,1,7,0,1,1,1,1,0.7862,0,7,0
34,12,1,5,4,39.4877,0.5993,0,1,18,1,1,1,1,1,0.8671,0,6,0
21,6,0,4,1,35.6256,0.571,0,2,13,1,1,1,0,1,0.9465,0,9,0
46,3,1,4,3,41.7457,0.9039,0,0,22,1,1,0,1,1,0.8663,0,4,0
75,13,0,5,3,75.9879,0.5999,0,2,13,1,1,1,1,1,0.8481,0,8,0
46,2,0,4,1,48.1537,0.778,0,0,10,1,1,0,1,1,0.9876,0,6,0
30,12,0,2,1,4.6437,0.7574,0,2,6,1,0,0,0,1,0.9562,0,10,0
78,16,1,2,5,18.7757,0.5991,0,2,20,0,1,0,0,1,0.7783,0,2,0
29,12,1,3,1,26.8727,0.8394,0,2,17,1,1,0,0,1,0.7732,0,15,0
73,18,0,4,1,40.0615,0.6145,0,2,8,1,1,0,1,1,0.8281,0,7,0
69,24,0,3,4,79.9142,0.6635,0,2,19,1,0,0,1,1,0.9068,0,9,0
34,3,1,4,4,5.73,0.6145,0,1,21,1,0,1,1,1,0.7714,0,5,0
25,15,1,3,2,17.4018,0.8867,0,1,15,0,1,1,0,1,0.7825,0,6,0
32,23,1,5,5,71.368,0.195,0,3,8,1,1,1,1,1,0.497,0,15,1
22,12,0,3,5,56.4847,0.5573,0,1,18,0,1,1,0,1,0.9015,0,1,0
24,2,1,4,1,41.4346,0.7366,0,0,22,1,1,1,0,1,0.901,0,4,0
75,5,0,5,4,6.9436,0.9598,0,2,17,1,1,1,1,1,0.7652,0,10,0
40,23,1,3,3,72.6756,0.565,0,1,10,1,0,0,1,1,0.8429,0,15,0
43,22,0,3,2,39.7302,0.9647,0,0,10,1,1,0,0,1,0.8093,0,3,0
24,21,0,4,2,8.4081,0.9408,0,2,14,1,1,1,0,1,0.9745,0,10,0
71,19,0,3,5,31.1784,0.844,0,2,12,1,1,0,1,0,0.9891,0,1,0
52,14,0,1,3,60.5154,0.8713,0,1,15,0,0,0,0,1,0.8267,0,7,0
41,26,0,4,1,59.2154,0.9261,0,1,7,1,1,0,1,1,0.9494,0,12,0
22,28,0,4,1,75.6765,0.7044,0,2,12,1,0,1,1,1,0.957,0,10,0
37,1,0,3,5,29.3009,0.7882,0,0,9,1,1,0,0,1,0.8261,0,4,0
72,13,0,3,5,19.8206,0.7653,0,2,7,1,1,0,1,0,0.9922,0,2,0
34,19,0,4,1,23.3795,0.6547,0,2,7,1,0,1,1,1,0.8011,0,11,0
75,13,0,4,1,52.4469,0.6841,0,0,22,1,1,0,1,1,0.8623,0,12,0
26,34,1,3,4,57.8049,0.9791,0,1,21,1,0,0,1,1,0.9132,0,12,0
64,6,0,3,4,26.8387,0.9612,0,1,14,1,1,0,0,1,0.9825,0,3,0
34,7,0,4,1,70.7165,0.6312,0,1,11,1,0,1,1,1,0.84,0,4,0
65,8,1,4,5,24.2365,0.8129,0,1,17,1,1,0,1,1,0.9303,0,12,0
36,28,0,3,3,71.2241,0.746,0,0,17,0,1,0,1,1,0.968,0,3,0
22,36,1,4,5,50.3256,0.5622,0,2,22,1,1,0,1,1,0.7595,0,8,0
63,26,0,4,5,1191.7736,0.3191,0,10,12,1,1,0,1,1,0.198,0,11,1
54,25,0,3,2,26.2641,0.666,0,1,19,1,0,0,1,1,0.926,0,8,0
24,3,0,5,4,0.6115,0.5582,0,2,16,1,1,1,1,1,0.8983,0,10,0
66,14,0,2,2,19.3695,0.798,0,1,22,0,1,0,1,0,0.9496,0,13,0
21,10,1,4,4,17.897,0.7831,0,2,19,1,1,0,1,1,0.8957,0,13,0
64,34,1,3,3,47.2208,0.6924,0,2,19,1,1,0,1,0,0.7556,0,1,0
22,27,0,5,3,72.7019,0.5692,0,1,13,1,1,1,1,1,0.8614,0,5,0
33,36,0,3,1,6.0863,0.5688,0,0,17,1,0,0,1,1,0.7708,0,2,0
68,27,1,5,1,38.0371,0.9678,0,2,6,1,1,1,1,1,0.8143,0,15,0
59,3,1,3,3,12.1538,0.841,0,0,10,1,0,0,1,1,0.7656,0,10,0
49,29,1,4,1,0.3601,0.7239,0,1,20,1,1,0,1,1,0.8096,0,8,0
79,17,1,3,3,77.5453,0.7472,0,1,16,1,1,0,0,1,0.829,0,9,0
40,28,1,3,2,17.99,0.5822,0,2,9,1,0,0,1,1,0.9029,0,15,0
64,0,1,3,3,55.9216,0.6754,0,1,11,1,1,0,0,1,0.9062,0,1,0
50,3,0,3,5,7.3144,0.8867,0,0,13,1,0,1,1,0,0.9282,0,12,0
61,22,1,2,2,67.4252,0.8529,0,1,14,0,1,0,1,0,0.8792,0,4,0
44,35,0,4,1,0.1369,0.7772,0,2,11,1,1,0,1,1,0.7676,0,1,0
40,18,1,3,2,12.3523,0.6976,0,0,17,1,0,0,1,1,0.9049,0,10,0
72,16,0,3,1,10.7855,0.7923,0,2,21,1,1,0,0,1,0.7941,0,2,0
70,14,1,4,1,39.2207,0.8899,0,1,14,1,1,1,0,1,0.9788,0,13,0
66,16,0,2,3,32.2499,0.9781,0,2,9,1,0,0,0,1,0.97,0,3,0
20,7,0,1,1,14.3206,0.9646,0,1,16,1,0,0,0,0,0.9008,0,5,0
79,29,1,4,3,40.1505,0.7059,0,0,6,1,1,0,1,1,0.9374,0,15,0
69,5,1,3,3,43.8724,0.7682,0,0,12,1,0,0,1,1,0.9374,0,10,0
63,25,1,4,4,39.6585,0.8928,0,0,19,1,1,0,1,1,0.821,0,2,0
48,8,0,1,1,6.9893,0.8458,0,2,15,0,0,0,0,1,0.7558,0,5,0
60,25,0,3,5,9.4099,0.9368,0,2,13,1,0,0,1,1,0.8581,0,14,0
66,33,1,2,6,11.2172,0.0887,0,6,5,1,0,0,1,0,0.8878,0,11,1
49,35,0,3,5,26.8308,0.8026,0,1,6,0,1,0,1,1,0.9146,0,13,0
46,23,1,2,5,19.2496,0.9147,0,0,10,1,0,0,0,1,0.7612,0,8,0
80,5,1,1,1,24.0215,0.5822,0,2,15,0,0,0,1,0,0.7885,0,8,0
59,11,0,2,2,55.5404,0.7017,0,1,20,0,1,0,1,0,0.929,0,10,0
27,25,0,3,1,39.4341,0.6221,0,2,17,0,1,1,0,1,0.8074,0,13,0
67,32,1,4,2,57.4544,0.7884,0,1,6,1,1,0,1,1,0.7843,0,3,0
72,32,1,4,4,0.962,0.9007,0,0,14,1,1,0,1,1,0.9241,0,5,0
76,8,0,3,4,44.3597,0.6621,0,1,17,1,1,0,0,1,0.9928,0,10,0
80,15,1,2,4,10.3844,0.8855,0,0,13,1,0,0,1,0,0.9046,0,4,0
25,2,0,5,2,1.1571,0.7496,0,2,15,1,1,1,1,1,0.8679,0,15,0
25,19,1,4,2,17.3536,0.7171,0,0,18,1,1,1,1,0,0.82,0,15,0
26,19,0,3,5,11.9167,0.5683,0,2,19,0,0,1,1,1,0.8391,0,13,0
71,25,1,2,2,37.2522,0.995,0,0,21,1,0,0,1,0,0.8883,0,4,0
47,14,0,3,5,48.229,0.7517,0,0,19,1,1,0,0,1,0.9644,0,3,0
75,23,0,3,4,35.863,0.6697,0,0,10,1,1,0,0,1,0.8444,0,5,0
32,29,0,3,5,27.2891,0.7251,0,0,22,0,0,1,1,1,0.9408,0,1,0
63,8,1,4,1,23.2744,0.7784,0,1,7,1,1,0,1,1,0.8906,0,6,0
30,5,1,2,2,64.3504,0.7151,0,0,17,1,0,0,0,1,0.7816,0,2,0
39,28,0,4,5,51.7532,0.6281,0,0,13,1,1,0,1,1,0.8836,0,13,0
43,11,1,3,5,0.2824,0.6185,0,2,16,0,1,0,1,1,0.9488,0,2,0
