Age,State_of_Origin,Gender,NIN_Linkage_Count,Login_Frequency,Geographic_Velocity,Device_Reputation_Score,Sector_Conflict_Flag,Failed_Auth_Attempts,Access_Hour,BVN_Status,NHIA_Status,JAMB_Status,FRSC_Status,Voter_ID_Status,Age_Consistency_Score,Name_Mismatch_Flag,Sector_Access_Frequency,Anomaly_Flag
70,9,1,4,4,32.236,0.7666,0,1,19,1,1,0,1,1,0.9508,0,12,0
35,25,0,5,1,24.224,0.6871,0,2,21,1,1,1,1,1,0.9953,0,10,0
68,28,1,2,3,37.0357,0.9779,0,2,20,1,1,0,0,0,0.8129,0,3,0
59,20,1,3,1,22.7029,0.8487,0,2,16,1,1,0,1,0,0.7733,0,13,0
50,11,0,3,4,58.1371,0.8637,0,2,22,1,0,0,1,1,0.9128,0,12,0
67,15,0,2,4,21.241,0.8955,0,0,10,1,0,0,1,0,0.9259,0,6,0
42,13,1,4,1,33.1701,0.9801,0,2,20,1,0,1,1,1,0.8486,0,13,0
73,10,1,3,2,15.7218,0.8736,0,2,14,1,0,0,1,1,0.864,0,6,0
59,4,0,3,5,68.7832,0.7469,0,2,21,1,0,0,1,1,0.8554,0,14,0
33,21,1,4,1,46.026,0.6495,0,0,13,1,1,0,1,1,0.9687,0,7,0
44,15,0,3,1,71.1063,0.9635,0,0,9,1,1,0,1,0,0.942,0,8,0
57,4,1,3,3,10.3578,0.7347,0,2,13,1,0,0,1,1,0.7851,0,15,0
34,24,0,5,1,7.4133,0.5739,0,2,10,1,1,1,1,1,0.8851,0,2,0
74,12,1,3,4,37.5279,0.6054,0,1,20,0,1,0,1,1,0.7854,0,7,0
44,3,1,4,1,4.6268,0.8262,0,2,20,1,1,0,1,1,0.7585,0,11,0
42,9,0,3,5,19.6447,0.8732,0,0,9,1,0,0,1,1,0.8636,0,8,0
53,9,1,2,1,25.3035,0.7843,0,0,17,0,1,0,1,0,0.8069,0,8,0
34,27,0,2,2,59.7171,0.8883,0,0,6,0,0,1,1,0,0.752,0,11,0
79,3,0,3,2,50.7276,0.9362,0,0,11,1,1,0,0,1,0.751,0,3,0
75,32,0,3,1,29.1088,0.8588,0,0,17,0,1,0,1,1,0.8154,0,11,0
69,13,1,4,4,69.5167,0.8892,0,1,13,1,1,0,1,1,0.802,0,2,0
48,12,0,5,4,64.717,0.7688,0,0,17,1,1,1,1,1,0.76,0,15,0
22,36,1,4,5,50.3256,0.5622,0,2,22,1,1,0,1,1,0.7595,0,8,0
62,30,1,2,3,60.2776,0.9511,0,2,21,1,0,0,0,1,0.7848,0,4,0
70,9,1,2,1,35.3957,0.5631,0,1,19,0,1,0,1,0,0.7539,0,9,0
75,13,1,2,4,45.444,0.9794,0,1,7,1,1,0,0,0,0.8767,0,14,0
77,10,1,3,2,15.936,0.9285,0,1,11,1,1,0,0,1,0.9816,0,13,0
46,24,1,4,1,43.9342,0.7182,0,1,21,1,0,1,1,1,0.8517,0,10,0
64,18,1,1,1,25.915,0.5746,0,0,15,1,0,0,0,0,0.9656,0,7,0
57,4,1,4,3,46.1666,0.9371,0,1,12,1,1,0,1,1,0.85,0,5,0
29,2,1,5,5,69.0711,0.6992,0,1,6,1,1,1,1,1,0.9129,0,12,0
73,9,1,2,5,49.7148,0.8449,0,0,13,0,1,0,0,1,0.9707,0,15,0
65,22,0,3,4,22.5182,0.8927,0,0,10,1,1,0,0,1,0.9071,0,8,0
77,34,0,4,5,25.8125,0.6377,0,0,15,1,1,0,1,1,0.9119,0,4,0
67,10,0,3,1,65.8306,0.8798,0,2,9,1,0,0,1,1,0.9319,0,4,0
38,30,1,3,1,45.678,0.675,0,0,19,1,0,0,1,1,0.8432,0,6,0
43,32,0,2,2,61.8419,0.7784,0,0,11,1,1,0,0,0,0.7545,0,9,0
66,29,1,4,3,66.8574,0.8237,0,2,22,1,0,1,1,1,0.9381,0,14,0
58,4,0,3,1,46.3483,0.6717,0,1,11,1,1,0,0,1,0.9936,0,10,0
45,2,0,3,1,11.092,0.7839,0,2,10,0,0,1,1,1,0.7768,0,4,0
48,35,0,3,4,74.2815,0.7495,0,0,22,1,1,0,1,0,0.8907,0,4,0
79,18,0,3,7,384.7771,0.327,1,11,11,1,1,0,0,1,0.4295,0,13,1
68,19,0,1,1,4.8462,0.569,0,2,19,0,0,0,0,1,0.9974,0,2,0
31,12,1,3,3,37.7395,0.9212,0,0,12,1,1,0,0,1,0.8909,0,10,0
55,14,0,3,5,43.3609,0.646,0,1,11,1,1,0,0,1,0.9203,0,6,0
75,29,0,3,3,53.5202,0.6492,0,0,22,1,0,0,1,1,0.7931,0,5,0
46,4,0,2,5,1447.4854,0.0429,0,13,19,1,0,0,0,1,0.2454,1,25,1
23,16,0,3,3,27.762,0.767,0,0,13,1,0,1,0,1,0.8646,0,9,0
42,29,0,4,1,58.168,0.731,0,0,14,1,1,0,1,1,0.9545,0,15,0
22,29,1,5,2,23.8855,0.6186,0,2,11,1,1,1,1,1,0.9324,0,8,0
76,10,0,4,1,13.0012,0.9549,0,1,13,1,1,0,1,1,0.7767,0,6,0
69,20,1,3,3,65.9795,0.7742,0,0,14,1,0,0,1,1,0.8891,0,8,0
37,9,1,1,4,24.9149,0.6754,0,2,9,0,0,0,0,1,0.8569,0,2,0
25,19,1,3,5,55.1389,0.6214,0,1,7,1,0,1,1,0,0.993,0,6,0
43,28,0,3,2,64.951,0.8774,0,2,13,1,1,0,1,0,0.9074,0,13,0
58,23,0,3,3,14.1081,0.9263,0,0,13,1,1,0,1,0,0.8388,0,4,0
38,28,0,4,1,36.9687,0.6018,0,0,12,1,1,1,0,1,0.7545,0,15,0
40,2,1,4,4,17.6298,0.8669,0,0,22,1,1,0,1,1,0.8428,0,12,0
53,3,0,3,1,2.9397,0.8724,0,1,11,0,1,0,1,1,0.9926,0,8,0
79,20,1,3,2,29.5632,0.7255,0,2,6,0,1,0,1,1,0.9407,0,11,0
70,1,1,4,5,16.7399,0.8556,0,2,18,1,1,0,1,1,0.8834,0,1,0
32,7,0,4,3,37.862,0.9951,0,0,13,1,1,1,0,1,0.7709,0,3,0
66,31,1,3,17,52.3463,0.5243,0,0,0,1,0,0,1,1,0.4222,0,28,1
54,31,0,2,4,38.2301,0.7707,0,1,17,0,1,0,0,1,0.8335,0,9,0
71,11,1,4,1,48.1934,0.9479,0,1,8,1,1,0,1,1,0.9577,0,8,0
57,14,0,2,2,20.2917,0.7033,0,0,11,1,1,0,0,0,0.8925,0,9,0
25,34,0,3,5,47.2938,0.9281,0,1,10,1,1,1,0,0,0.8977,0,2,0
60,28,1,4,2,77.4378,0.747,0,1,9,1,1,0,1,1,0.7594,0,5,0
25,30,0,2,5,7.7711,0.9561,0,0,10,0,0,1,0,1,0.955,0,14,0
21,8,1,5,2,75.8701,0.905,0,0,13,1,1,1,1,1,0.7744,0,5,0
38,34,1,3,2,38.0499,0.7098,0,2,11,1,0,0,1,1,0.9586,0,15,0
57,16,1,4,5,10.5395,0.1234,0,4,1,1,1,0,1,1,0.5992,1,13,1
52,9,0,3,5,61.0961,0.7842,0,0,9,1,0,0,1,1,0.9158,0,11,0
44,11,1,3,3,2.7805,0.5926,0,2,14,1,1,0,1,0,0.8291,0,15,0
40,4,0,3,5,32.7824,0.8765,0,0,14,1,1,0,0,1,0.9491,0,3,0
33,35,0,3,5,55.7768,0.6954,0,1,21,1,0,1,0,1,0.8506,0,13,0
28,35,0,4,3,14.3041,0.7859,0,1,14,1,1,1,0,1,0.9954,0,3,0
19,32,0,3,4,59.2082,0.7726,0,0,7,1,1,0,0,1,0.8731,0,10,0
61,34,1,2,3,39.5361,0.862,0,0,7,1,0,0,0,1,0.8885,0,9,0
23,14,1,4,4,24.5032,0.7095,0,0,8,1,0,1,1,1,0.8622,0,14,0
36,1,0,2,3,40.2349,0.6621,0,0,20,1,0,0,0,1,0.8584,0,6,0
64,8,1,3,2,77.3059,0.83,0,0,9,1,0,0,1,1,0.9544,0,12,0
60,18,0,1,2,39.7136,0.7375,0,0,15,0,0,0,0,0,0.785,0,10,0
38,23,1,3,4,56.4512,0.9367,0,0,18,1,0,0,1,1,0.8628,0,1,0
72,31,0,2,5,15.5949,0.76,0,1,13,1,1,0,0,0,0.892,0,4,0
50,8,0,2,3,67.6319,0.8882,0,0,17,1,1,0,0,0,0.8043,0,15,0
23,12,0,2,4,66.7964,0.7996,0,2,22,0,0,1,0,1,0.9714,0,13,0
32,29,1,4,3,14.8916,0.8236,0,0,14,1,1,1,0,1,0.9629,0,15,0
54,26,0,4,5,8.8912,0.9345,0,0,21,1,0,1,1,1,0.7771,0,3,0
79,28,1,2,4,23.2554,0.996,0,2,11,0,1,0,0,1,0.8993,0,8,0
26,5,1,4,2,1.5425,0.8687,0,2,21,1,0,1,1,1,0.8906,0,5,0
25,20,1,5,2,43.0788,0.7193,0,1,16,1,1,1,1,1,0.8516,0,11,0
40,5,0,2,4,46.1067,0.5746,0,0,13,1,0,0,0,1,0.9479,0,7,0
28,24,0,4,3,77.6205,0.9818,0,2,20,1,1,1,1,0,0.9728,0,5,0
42,15,0,3,1,13.578,0.6914,0,1,11,1,1,0,0,1,0.9175,0,5,0
66,2,1,2,2,31.6598,0.6015,0,0,8,0,0,0,1,1,0.9501,0,13,0
31,7,0,3,1,6.6561,0.5618,0,1,13,1,0,0,1,1,0.938,0,2,0
73,20,0,3,7,658.3172,0.3447,1,4,17,0,1,0,1,1,0.1636,1,16,1
78,16,1,1,3,36.6524,0.6061,0,0,13,0,0,0,0,1,0.9272,0,15,0
76,0,1,3,1,44.0738,0.6759,0,2,12,0,1,0,1,1,0.8457,0,11,0
19,12,0,2,4,54.3981,0.8408,0,1,10,1,1,0,0,0,0.8042,0,15,0
47,16,0,3,3,71.778,0.6705,0,1,17,1,1,0,0,1,0.917,0,11,0
20,7,0,3,3,76.4852,0.8007,0,2,9,1,1,0,1,0,0.8614,0,9,0
65,34,0,4,2,34.8261,0.6182,0,0,8,1,1,0,1,1,0.8321,0,10,0
52,27,1,4,5,31.084,0.5645,0,1,15,1,1,0,1,1,0.8628,0,4,0
48,18,0,1,3,6.9595,0.9854,0,1,13,1,0,0,0,0,0.8663,0,2,0
22,10,0,2,3,55.2986,0.8154,0,1,16,1,0,1,0,0,0.9291,0,7,0
20,24,0,1,1,1.3578,0.8585,0,1,17,0,0,0,0,0,0.9023,0,2,0
27,10,1,3,4,27.9892,0.9268,0,0,6,1,0,1,0,1,0.9144,0,8,0
37,22,0,3,4,8.8262,0.8678,0,0,17,1,0,1,0,1,0.9667,0,8,0
18,28,1,2,1,70.5084,0.6132,0,1,14,1,0,0,0,1,0.8578,0,12,0
75,26,0,2,1,36.1549,0.5634,0,1,18,0,0,0,1,1,0.7822,0,10,0
75,19,0,4,3,64.8576,0.8701,0,0,6,1,1,0,1,1,0.9654,0,3,0
52,25,1,3,4,51.6732,0.7671,0,2,18,1,1,0,0,1,0.8636,0,4,0
23,0,0,4,3,54.0051,0.6369,0,1,20,1,0,1,1,1,0.8633,0,15,0
28,17,0,3,2,18.4672,0.7994,0,1,18,1,1,0,1,0,0.7576,0,6,0
23,10,1,5,4,61.6556,0.5839,0,0,13,1,1,1,1,1,0.9556,0,12,0
51,15,0,2,1,61.0155,0.6874,0,1,21,1,0,0,0,1,0.8172,0,5,0
28,29,0,4,5,65.3735,0.5976,0,2,19,1,1,1,0,1,0.9888,0,6,0
34,17,0,4,2,56.8709,0.9764,0,0,9,1,1,0,1,1,0.9041,0,9,0
30,33,1,3,5,66.1582,0.5964,0,1,15,1,0,1,1,0,0.9208,0,2,0
55,30,0,2,4,48.4136,0.9039,0,2,15,1,0,0,0,1,0.945,0,10,0
43,31,1,2,3,62.4864,0.5962,0,1,20,0,1,0,0,1,0.8226,0,6,0
70,28,1,3,3,5.8198,0.9813,0,2,10,1,0,0,1,1,0.7638,0,11,0
52,14,1,3,3,41.6403,0.8471,0,0,14,1,1,0,0,1,0.8857,0,4,0
27,28,0,5,5,16.4395,0.8361,0,1,18,1,1,1,1,1,0.9243,0,9,0
58,7,0,4,4,61.9902,0.6479,0,1,12,1,1,0,1,1,0.8358,0,2,0
40,14,0,3,3,66.2839,0.6863,0,0,15,1,0,0,1,1,0.7886,0,8,0
66,26,1,3,1,16.3007,0.7138,0,0,13,1,0,0,1,1,0.775,0,7,0
52,32,1,4,1,26.13,0.8918,0,2,7,1,1,0,1,1,0.8419,0,2,0
72,9,1,1,4,21.2125,0.6436,0,2,14,0,0,0,1,0,0.8117,0,1,0
37,23,0,3,1,18.0226,0.6232,0,2,8,1,0,1,0,1,0.8685,0,12,0
60,23,1,2,5,72.2812,0.8592,0,0,15,1,1,0,0,0,0.9527,0,2,0
68,0,1,2,5,31.4042,0.5633,0,2,7,1,0,0,0,1,0.9698,0,4,0
18,34,1,3,4,0.8912,0.6389,0,0,12,1,1,1,0,0,0.9207,0,11,0
40,0,1,3,3,30.802,0.7279,0,1,10,1,0,0,1,1,0.829,0,1,0
29,17,0,3,1,40.1192,0.7483,0,0,17,1,1,0,1,0,0.9382,0,7,0
39,16,0,2,3,18.2935,0.7382,0,0,15,0,0,0,1,1,0.7762,0,12,0
68,19,1,3,3,78.6371,0.6662,0,0,22,1,1,0,0,1,0.7865,0,15,0
36,12,0,3,1,71.511,0.5878,0,2,14,1,0,0,1,1,0.837,0,14,0
59,25,0,2,2,10.9354,0.9729,0,0,20,1,0,0,1,0,0.8042,0,13,0
25,10,1,4,5,55.6821,0.6525,0,0,13,1,0,1,1,1,0.8972,0,13,0
44,17,0,4,3,63.638,0.6534,0,0,15,1,1,0,1,1,0.802,0,5,0
25,22,1,4,3,14.2394,0.846,0,0,17,1,1,1,1,0,0.8926,0,14,0
38,5,1,4,5,17.6824,0.8254,0,0,21,1,1,0,1,1,0.863,0,7,0
21,34,0,5,1,33.5749,0.5528,0,2,15,1,1,1,1,1,0.9491,0,12,0
29,15,1,3,3,29.588,0.9283,0,1,7,1,0,1,0,1,0.9026,0,7,0
34,10,1,4,4,38.561,0.6325,0,2,12,1,1,1,0,1,0.9953,0,4,0
78,15,0,3,4,23.9375,0.8608,0,1,20,1,0,0,1,1,0.8112,0,5,0
30,5,0,4,2,8.1998,0.7427,0,2,17,1,1,0,1,1,0.7905,0,8,0
45,22,1,4,1,66.4777,0.9362,0,2,7,1,1,0,1,1,0.873,0,14,0
50,1,1,2,2,60.7284,0.6025,0,1,21,1,1,0,0,0,0.9363,0,9,0
36,26,1,3,4,24.148,0.6946,0,1,15,0,1,0,1,1,0.9012,0,3,0
40,24,1,2,3,22.7234,0.5614,0,1,20,1,1,0,0,0,0.8753,0,5,0
43,24,0,3,3,76.9558,0.7214,0,2,9,1,1,0,1,0,0.8991,0,4,0
33,22,0,4,4,5.9991,0.6259,0,1,10,0,1,1,1,1,0.9294,0,8,0
72,1,0,4,1,78.5011,0.6803,0,0,21,1,1,0,1,1,0.989,0,5,0
43,35,1,2,1,62.7383,0.6636,0,1,6,1,0,0,0,1,0.9499,0,14,0
30,20,1,3,5,75.3961,0.8368,0,1,11,1,1,0,0,1,0.7863,0,7,0
42,16,1,4,3,32.7777,0.683,0,2,12,1,0,1,1,1,0.8499,0,5,0
62,14,1,3,3,48.3883,0.8762,0,0,17,1,0,0,1,1,0.8783,0,2,0
37,10,1,3,5,31.8833,0.8924,0,1,11,1,0,0,1,1,0.9159,0,3,0
41,18,0,3,2,22.0584,0.7104,0,0,10,1,1,0,0,1,0.9445,0,1,0
60,14,0,3,1,54.0851,0.7306,0,0,20,1,1,0,0,1,0.7748,0,5,0
46,23,0,2,4,14.0424,0.7713,0,0,15,1,0,0,1,0,0.8376,0,3,0
62,19,1,3,1,78.8837,0.858,0,1,17,1,1,0,0,1,0.9615,0,15,0
58,23,1,4,4,15.9133,0.9384,0,2,9,1,0,1,1,1,0.9901,0,14,0
79,8,1,5,2,59.2716,0.7425,0,0,19,1,1,1,1,1,0.9036,0,6,0
76,4,0,2,5,11.4541,0.6483,0,2,13,1,1,0,0,0,0.8284,0,5,0
40,26,1,3,2,69.5024,0.7611,0,0,15,1,1,0,1,0,0.7821,0,5,0
65,33,1,2,3,30.1726,0.8318,0,2,14,1,0,0,1,0,0.89,0,1,0
61,34,1,5,5,8.0203,0.8825,0,2,13,1,1,1,1,1,0.9902,0,12,0
63,21,1,3,2,64.6112,0.9458,0,0,19,1,0,0,1,1,0.958,0,7,0
20,34,0,5,4,76.2329,0.6501,0,0,16,1,1,1,1,1,0.7611,0,10,0
52,32,0,3,4,13.6295,0.6514,0,2,13,0,1,0,1,1,0.8399,0,6,0
21,22,0,4,14,42.1688,0.4145,0,2,23,1,1,0,1,1,0.7205,0,29,1
26,30,0,4,2,43.6239,0.6662,0,0,12,1,1,1,0,1,0.8088,0,2,0
46,12,1,3,4,57.6085,0.9574,0,0,13,1,0,0,1,1,0.8181,0,13,0
65,27,0,3,1,64.4591,0.7249,0,0,12,1,1,0,0,1,0.7504,0,12,0
78,18,0,2,3,52.0692,0.6051,0,2,15,1,0,0,0,1,0.8784,0,10,0
57,17,1,5,3,16.1713,0.6718,0,0,17,1,1,1,1,1,0.7779,0,10,0
67,35,1,3,4,30.3944,0.628,0,2,11,1,1,0,1,0,0.8617,0,13,0
30,14,1,3,3,15.0671,0.8998,0,2,22,1,0,1,0,1,0.9162,0,14,0
74,6,0,4,4,12.7827,0.8151,0,0,19,1,1,0,1,1,0.8928,0,2,0
38,23,1,3,3,12.6242,0.7542,0,0,19,1,0,1,0,1,0.9596,0,13,0
22,35,0,4,4,24.4951,0.9388,0,0,22,1,1,1,1,0,0.8795,0,15,0
44,12,0,4,30,22.5886,0.0435,0,22,6,1,1,0,1,1,0.633,0,10,1
48,22,1,2,2,37.4718,0.9027,0,2,12,1,0,0,1,0,0.9309,0,8,0
44,36,0,4,4,18.8438,0.7893,0,0,17,1,1,0,1,1,0.9342,0,8,0
34,0,1,3,1,79.7668,0.7236,0,2,21,1,0,1,0,1,0.8354,0,4,0
76,1,1,3,4,55.4287,0.7951,0,0,20,1,1,0,0,1,0.9582,0,1,0
21,3,0,1,4,47.8504,0.9918,0,0,9,0,0,0,1,0,0.8429,0,7,0
25,29,0,4,3,57.3614,0.7647,0,0,8,1,1,0,1,1,0.7875,0,15,0
50,25,1,2,2,52.4534,0.6943,0,1,15,1,0,0,1,0,0.8299,0,10,0
34,8,0,4,2,43.7684,0.6876,0,0,13,1,1,1,0,1,0.9944,0,7,0
56,10,1,3,4,24.8185,0.7881,0,2,16,1,0,0,1,1,0.9623,0,12,0
46,27,0,3,5,31.1734,0.7236,0,1,10,0,1,1,0,1,0.8933,0,8,0
69,26,0,3,1,40.1633,0.9559,0,0,13,1,1,0,1,0,0.9511,0,1,0
28,18,0,4,1,1.6981,0.6629,0,1,15,1,1,0,1,1,0.8351,0,7,0
76,31,0,2,5,21.1156,0.9527,0,2,13,0,1,0,0,1,0.7659,0,1,0
71,14,0,5,4,33.9884,0.8072,0,2,21,1,1,1,1,1,0.8616,0,15,0
20,15,1,3,2,4.2112,0.9643,0,1,16,1,0,1,1,0,0.8326,0,13,0
50,1,1,2,4,5.9168,0.9221,0,1,17,0,1,0,0,1,0.998,0,6,0
33,4,1,5,3,37.3701,0.6517,0,0,15,1,1,1,1,1,0.9041,0,2,0
38,23,1,3,4,39.2214,0.7751,0,1,12,0,1,1,0,1,0.8271,0,2,0
35,34,0,5,5,67.5582,0.8784,0,2,20,1,1,1,1,1,0.7974,0,8,0
58,4,1,3,4,18.673,0.8966,0,0,9,1,0,0,1,1,0.8081,0,2,0
70,11,0,3,1,64.3117,0.6129,0,0,7,1,1,0,0,1,0.9576,0,4,0
22,0,0,5,1,5.2843,0.6424,0,1,16,1,1,1,1,1,0.8523,0,3,0
74,2,1,3,1,47.9582,0.919,0,2,22,1,0,0,1,1,0.9294,0,8,0
46,27,0,3,5,37.7513,0.9427,0,2,7,1,0,0,1,1,0.815,0,5,0
26,17,1,4,1,3.3518,0.6945,0,1,19,1,0,1,1,1,0.9649,0,8,0
18,32,1,3,4,11.1776,0.9949,0,1,16,0,1,1,0,1,0.8348,0,4,0
75,19,0,2,2,30.6664,0.6292,0,1,7,0,1,0,0,1,0.9049,0,10,0
70,21,1,3,1,7.3228,0.8345,0,2,22,1,0,0,1,1,0.8821,0,13,0
38,33,1,2,3,1.599,0.9389,0,1,8,1,0,0,0,1,0.9034,0,4,0
71,1,0,3,4,4.1711,0.843,0,2,21,1,1,0,0,1,0.8611,0,10,0
78,8,1,2,3,57.9515,0.9002,0,0,20,1,0,0,1,0,0.7932,0,1,0
73,20,0,4,3,21.8573,0.8592,0,1,12,1,1,0,1,1,0.7774,0,8,0
58,5,1,3,4,48.8984,0.8866,0,0,9,1,0,0,1,1,0.8762,0,10,0
79,24,1,3,5,71.3503,0.8173,0,2,14,0,1,0,1,1,0.838,0,8,0
56,32,1,3,3,34.5038,0.977,0,1,16,1,0,0,1,1,0.9158,0,2,0
58,11,1,3,4,29.8039,0.6375,0,1,13,1,1,1,0,0,0.9068,0,5,0
73,1,1,4,4,52.5116,0.9819,0,1,7,1,1,0,1,1,0.9613,0,8,0
43,22,1,4,5,17.1511,0.7381,0,2,10,1,1,0,1,1,0.8374,0,8,0
52,23,0,3,3,43.6244,0.7728,0,2,9,1,0,0,1,1,0.9688,0,1,0
35,19,0,3,5,10.9185,0.8296,0,2,8,0,1,1,0,1,0.8439,0,13,0
48,2,0,5,2,59.1869,0.6134,0,0,12,1,1,1,1,1,0.9685,0,8,0
61,0,0,4,2,56.4894,0.5919,0,2,13,0,1,1,1,1,0.9376,0,9,0
58,22,1,2,4,3.79,0.8468,0,1,6,0,0,0,1,1,0.9288,0,13,0
18,35,1,2,3,28.4772,0.9821,0,2,14,1,1,0,0,0,0.826,0,7,0
77,11,1,4,5,74.9243,0.7776,0,1,19,1,0,1,1,1,0.8705,0,9,0
22,27,0,4,3,1.9327,0.5513,0,2,8,1,1,1,0,1,0.838,0,2,0
33,5,1,5,3,37.6276,0.7906,0,1,9,1,1,1,1,1,0.9237,0,10,0
46,13,1,2,4,4.1896,0.6055,0,0,10,1,0,0,0,1,0.7797,0,14,0
61,33,1,4,2,61.0388,0.7358,0,1,22,1,1,0,1,1,0.7664,0,15,0
74,22,1,3,4,0.5842,0.7987,0,1,15,1,1,0,0,1,0.8035,0,13,0
69,31,0,3,3,22.2285,0.5939,0,0,11,1,0,0,1,1,0.8068,0,5,0
53,2,1,3,2,21.7024,0.8749,0,2,19,1,1,0,0,1,0.8667,0,9,0
18,35,0,3,3,17.1308,0.9296,0,1,8,0,1,1,0,1,0.8905,0,1,0
71,26,1,2,5,39.5557,0.708,0,1,22,1,0,0,0,1,0.8179,0,7,0
79,35,0,2,5,44.2452,0.8182,0,0,11,1,1,0,0,0,0.9841,0,10,0
75,24,1,2,1,46.9456,0.5541,0,2,7,1,1,0,0,0,0.8295,0,6,0
68,15,0,3,4,62.6205,0.7163,0,0,18,0,1,0,1,1,0.9622,0,12,0
18,36,1,4,3,8.2872,0.7089,0,0,22,1,1,1,0,1,0.7673,0,7,0
34,35,0,3,22,79.7587,0.2182,0,23,21,1,0,1,0,1,0.7758,0,7,1
29,20,1,4,3,21.4259,0.6572,0,0,11,1,1,1,1,0,0.7948,0,13,0
51,5,0,1,2,30.927,0.8451,0,0,13,1,0,0,0,0,0.9241,0,8,0
29,9,1,4,3,57.5657,0.8477,0,0,8,1,1,1,0,1,0.8339,0,2,0
76,15,1,4,4,23.4073,0.076,0,8,16,1,1,0,1,1,0.6187,0,13,1
47,24,0,4,1,29.4506,0.6686,0,1,13,1,1,0,1,1,0.798,0,12,0
73,7,0,3,5,42.8777,0.6262,0,0,16,1,1,0,0,1,0.8957,0,11,0
53,31,1,4,4,20.1057,0.7047,0,0,6,1,1,0,1,1,0.7651,0,13,0
52,20,1,1,3,65.8166,0.5647,0,0,22,1,0,0,0,0,0.9331,0,6,0
30,29,0,3,1,43.453,0.8175,0,2,6,1,1,1,0,0,0.7942,0,10,0
77,23,1,2,4,71.2079,0.7447,0,0,13,1,0,0,1,0,0.7961,0,10,0
61,18,1,2,3,38.8544,0.8253,0,1,7,1,1,0,0,0,0.7855,0,7,0
28,5,1,3,4,69.5346,0.8457,0,0,18,1,0,1,1,0,0.8057,0,11,0
52,9,1,2,1,43.7771,0.6313,0,0,16,0,1,0,0,1,0.9168,0,8,0
36,4,0,3,3,51.0849,0.8814,0,2,9,1,1,0,0,1,0.885,0,6,0
32,15,0,3,4,66.4286,0.9678,0,2,9,1,0,0,1,1,0.8468,0,9,0
22,22,0,4,4,46.7575,0.6876,0,2,18,1,0,1,1,1,0.9836,0,9,0
74,12,1,5,3,68.5775,0.881,0,0,16,1,1,1,1,1,0.7755,0,13,0
79,20,1,3,4,26.7998,0.8206,0,2,8,1,0,0,1,1,0.8382,0,7,0
79,20,1,4,2,72.3969,0.8576,0,1,20,1,1,1,1,0,0.7959,0,2,0
73,36,1,3,1,60.006,0.6984,0,2,15,1,1,0,1,0,0.863,0,8,0
78,0,0,3,7,46.8336,0.6885,1,0,10,1,1,0,1,0,0.2669,1,8,1
53,29,1,2,2,30.938,0.5815,0,2,17,1,0,0,1,0,0.8832,0,6,0
44,13,1,2,5,2.2157,0.9689,0,2,16,1,0,1,0,0,0.9991,0,14,0
33,5,0,4,5,5.2779,0.7117,0,2,19,1,1,1,0,1,0.9449,0,14,0
23,7,1,5,3,33.8672,0.7865,0,0,20,1,1,1,1,1,0.8916,0,6,0
24,17,1,4,5,1.9343,0.7865,0,0,8,1,0,1,1,1,0.9453,0,3,0
20,11,1,3,3,57.2033,0.823,0,2,20,1,1,0,1,0,0.7686,0,12,0
78,34,0,3,1,33.7167,0.7806,0,0,16,1,0,0,1,1,0.7775,0,3,0
42,17,1,3,7,449.8265,0.2197,0,7,1,1,0,0,1,1,0.1709,0,22,1
69,10,1,3,7,558.3109,0.0272,1,15,9,1,0,0,1,1,0.3088,1,11,1
51,32,1,4,5,71.0799,0.3404,1,3,22,1,1,0,1,1,0.1105,1,15,1
67,34,0,2,4,16.0954,0.7176,0,1,12,1,1,0,0,0,0.9654,0,12,0
41,5,1,4,3,21.4363,0.5687,0,2,8,1,1,0,1,1,0.8833,0,8,0
68,8,1,2,3,20.349,0.7434,0,2,9,0,1,0,0,1,0.928,0,9,0
40,21,1,5,3,62.9979,0.8858,0,2,17,1,1,1,1,1,0.9878,0,12,0
41,4,1,4,3,15.299,0.6842,0,0,16,1,1,1,1,0,0.8853,0,15,0
23,9,1,3,3,73.1198,0.5756,0,1,21,0,1,0,1,1,0.8956,0,4,0
34,15,0,4,1,18.7531,0.781,0,0,11,1,1,0,1,1,0.9041,0,6,0
57,23,1,3,2,60.4536,0.9086,0,0,21,1,1,0,1,0,0.9341,0,15,0
27,31,0,2,1,20.1357,0.5681,0,0,8,0,0,0,1,1,0.9728,0,5,0
70,22,1,3,3,12.5532,0.7802,0,0,15,1,1,0,1,0,0.9564,0,10,0
20,3,1,4,4,0.625,0.5542,0,1,17,1,1,1,1,0,0.8222,0,9,0
60,7,1,3,2,23.3111,0.6322,0,1,12,1,0,0,1,1,0.8481,0,9,0
33,26,1,3,3,44.9019,0.9885,0,2,20,1,0,1,0,1,0.9185,0,7,0
31,32,1,4,5,45.1571,0.812,0,0,22,1,1,1,0,1,0.9698,0,9,0
59,29,0,3,4,65.6176,0.7724,0,1,18,1,1,0,1,0,0.9469,0,15,0
29,30,0,3,1,76.3048,0.618,0,1,20,1,0,1,0,1,0.892,0,2,0
35,13,0,2,1,5.3337,0.5538,0,1,18,1,1,0,0,0,0.7562,0,3,0
73,35,1,4,2,6.6702,0.6462,0,2,6,1,1,0,1,1,0.8748,0,5,0
56,22,1,3,1,49.1384,0.9082,0,2,7,0,1,0,1,1,0.9573,0,4,0
